feature	factor	value	view
RBM22	Factor4	-3.371181191734035e-4	Human transcriptome
RBM23	Factor4	-0.20758770255720843	Human transcriptome
RBM25	Factor4	-0.01005633266211967	Human transcriptome
RBM26	Factor4	-9.075987624594722e-4	Human transcriptome
RBM27	Factor4	-1.1822508071257055e-4	Human transcriptome
RBM28	Factor4	-0.13004552142836176	Human transcriptome
RBM3	Factor4	-0.058609101120571876	Human transcriptome
RBM33	Factor4	-0.00472349285617	Human transcriptome
RBM38	Factor4	-6.989605875075029e-4	Human transcriptome
RBM39	Factor4	-0.5325894453534705	Human transcriptome
RBM4	Factor4	-1.0284415680115764e-4	Human transcriptome
RBM41	Factor4	1.9033640209382673e-4	Human transcriptome
RBM42	Factor4	-0.21439999282518285	Human transcriptome
RBM43	Factor4	-1.0630791669322821e-4	Human transcriptome
RBM45	Factor4	3.118838542747612e-5	Human transcriptome
RBM47	Factor4	1.3386274960524018e-4	Human transcriptome
RBM48	Factor4	-2.6346568264394096e-5	Human transcriptome
RBM4B	Factor4	4.4725989644909603e-5	Human transcriptome
RBM5	Factor4	-1.4876872390070213e-4	Human transcriptome
RBM6	Factor4	-0.2197511653537816	Human transcriptome
RBM7	Factor4	4.6120248829033806e-5	Human transcriptome
RBM8A	Factor4	-0.06895976105567679	Human transcriptome
RBMS1	Factor4	-0.2987675697653367	Human transcriptome
RBMS2	Factor4	-9.907963516298747e-4	Human transcriptome
RBMS3	Factor4	-3.3543163211056086e-4	Human transcriptome
RBMX	Factor4	-0.5487218843098631	Human transcriptome
RBMX2	Factor4	-3.751096866259675e-4	Human transcriptome
RBMXL1	Factor4	-1.226941553504537e-4	Human transcriptome
RBP1	Factor4	-1.4467829890905888e-4	Human transcriptome
RBPJ	Factor4	6.383941234879492e-4	Human transcriptome
RBPMS	Factor4	-0.004020690157159523	Human transcriptome
RBPMS2	Factor4	-0.0018915226780491414	Human transcriptome
RBSN	Factor4	-0.11759155495757573	Human transcriptome
RBX1	Factor4	-4.270635373767082e-4	Human transcriptome
RC3H1	Factor4	9.029232348475007e-4	Human transcriptome
RC3H2	Factor4	2.6496187638270015e-5	Human transcriptome
RCAN1	Factor4	0.10138094952948874	Human transcriptome
RCAN3	Factor4	-5.889581459671936e-4	Human transcriptome
RCBTB1	Factor4	-1.505114959967123e-4	Human transcriptome
RCBTB2	Factor4	7.259215458933088e-5	Human transcriptome
RCC1	Factor4	-0.002693706365631277	Human transcriptome
RCC1L	Factor4	-0.1785373467391136	Human transcriptome
RCC2	Factor4	-0.2964203307852051	Human transcriptome
RCCD1	Factor4	-4.8529901098496583e-4	Human transcriptome
RCE1	Factor4	-0.06476461153093023	Human transcriptome
RCHY1	Factor4	-1.1006306677596558e-4	Human transcriptome
RCL1	Factor4	-6.72693368193216e-4	Human transcriptome
RCN1	Factor4	0.12426803147845324	Human transcriptome
RCN2	Factor4	-6.189755874586128e-4	Human transcriptome
RCN3	Factor4	8.533247728542293e-4	Human transcriptome
RCOR1	Factor4	0.0012627262380577773	Human transcriptome
RCOR3	Factor4	5.33154796101651e-4	Human transcriptome
RCSD1	Factor4	5.642563315599365e-5	Human transcriptome
RDH10	Factor4	-1.0126057835950416e-4	Human transcriptome
RDH11	Factor4	4.2041981313787274e-4	Human transcriptome
RDH12	Factor4	9.119190603418847e-5	Human transcriptome
RDH13	Factor4	-0.06543967822324157	Human transcriptome
RDH14	Factor4	4.316350335153879e-5	Human transcriptome
RDX	Factor4	7.538830172873653e-4	Human transcriptome
RECK	Factor4	-8.727662134767048e-4	Human transcriptome
RECQL	Factor4	-5.632600216452526e-4	Human transcriptome
RECQL4	Factor4	-0.07376519252815167	Human transcriptome
RECQL5	Factor4	-0.13962550747109903	Human transcriptome
REEP3	Factor4	0.20458279839725083	Human transcriptome
REEP4	Factor4	0.0012241277303427821	Human transcriptome
REEP5	Factor4	-0.0014944065585209142	Human transcriptome
REEP6	Factor4	-0.040903066734822115	Human transcriptome
REL	Factor4	-1.442935676677935e-4	Human transcriptome
RELA	Factor4	-0.23571616499171003	Human transcriptome
RELB	Factor4	-0.010610592822161894	Human transcriptome
RELL1	Factor4	0.0015009904768448407	Human transcriptome
RELT	Factor4	4.787054143542941e-6	Human transcriptome
REPIN1	Factor4	-0.1835124750362157	Human transcriptome
REPS1	Factor4	-0.0013112139390402298	Human transcriptome
REPS2	Factor4	-1.0169517527821852e-4	Human transcriptome
RER1	Factor4	0.002848070228178294	Human transcriptome
RERE	Factor4	-0.0025573281495641967	Human transcriptome
REST	Factor4	9.419389080663314e-4	Human transcriptome
RETSAT	Factor4	3.423996953928969e-5	Human transcriptome
REV1	Factor4	1.9456206631027036e-4	Human transcriptome
REV3L	Factor4	-0.12884017918934618	Human transcriptome
REXO1	Factor4	-0.1282624213516895	Human transcriptome
REXO2	Factor4	0.10127251971848127	Human transcriptome
REXO4	Factor4	-0.1467318512081602	Human transcriptome
RFC1	Factor4	5.297620493934602e-4	Human transcriptome
RFC2	Factor4	-0.09373294507186637	Human transcriptome
RFC3	Factor4	-0.04797371296754857	Human transcriptome
RFC4	Factor4	-7.381669414249581e-4	Human transcriptome
RFC5	Factor4	-0.08518421105354515	Human transcriptome
RFFL	Factor4	-3.6577428007856453e-4	Human transcriptome
RFK	Factor4	-0.008570414109212826	Human transcriptome
RFNG	Factor4	-0.08591796969153491	Human transcriptome
RFT1	Factor4	-2.28622637177082e-4	Human transcriptome
RFTN1	Factor4	-0.041319455329090773	Human transcriptome
RFWD2	Factor4	0.11971201496703703	Human transcriptome
RFWD3	Factor4	-0.0897752535332708	Human transcriptome
RFX1	Factor4	-0.05271409670003286	Human transcriptome
RFX2	Factor4	-0.04247582732878304	Human transcriptome
RFX3	Factor4	2.1603138161326716e-5	Human transcriptome
RFX5	Factor4	-0.0012413099207430947	Human transcriptome
RFX7	Factor4	-7.906903271078485e-4	Human transcriptome
RFXANK	Factor4	-7.068030580633061e-4	Human transcriptome
RGCC	Factor4	2.0055284829839117e-6	Human transcriptome
RGL1	Factor4	-1.4972790116259956e-4	Human transcriptome
RGL2	Factor4	-0.26920109788441426	Human transcriptome
RGMA	Factor4	-0.0014666065916736095	Human transcriptome
RGMB	Factor4	-6.515312684849551e-4	Human transcriptome
RGP1	Factor4	-0.15172865152352077	Human transcriptome
RGS10	Factor4	-2.706156485292847e-4	Human transcriptome
RGS12	Factor4	-0.3077196102296323	Human transcriptome
RGS14	Factor4	-4.474748098241947e-4	Human transcriptome
RGS18	Factor4	5.530389371825662e-5	Human transcriptome
RGS19	Factor4	-0.0015372009067064862	Human transcriptome
RGS2	Factor4	-0.0033889569295079466	Human transcriptome
RGS20	Factor4	-3.18921967707384e-4	Human transcriptome
RGS3	Factor4	-5.537599614597561e-4	Human transcriptome
RGS4	Factor4	-1.3276432095636183e-4	Human transcriptome
RHBDD1	Factor4	0.10110976745873944	Human transcriptome
RHBDD2	Factor4	-0.11614847120879586	Human transcriptome
RHBDD3	Factor4	-0.05816328831204984	Human transcriptome
RHBDF1	Factor4	-0.0024241973523335494	Human transcriptome
RHBDF2	Factor4	-0.09612393978208744	Human transcriptome
RHBDL2	Factor4	-9.485646236603702e-5	Human transcriptome
RHCG	Factor4	0.010576466592345223	Human transcriptome
RHEB	Factor4	5.546850282990596e-4	Human transcriptome
RHNO1	Factor4	-7.108488724489344e-5	Human transcriptome
RHOA	Factor4	-0.5906812992340317	Human transcriptome
RHOB	Factor4	-0.0016528287306527422	Human transcriptome
RHOBTB1	Factor4	-3.635975197233793e-4	Human transcriptome
RHOBTB2	Factor4	-0.07634999938254966	Human transcriptome
RHOBTB3	Factor4	-0.008465108048327218	Human transcriptome
RHOC	Factor4	-0.1798689199574393	Human transcriptome
RHOD	Factor4	-7.022103361958545e-5	Human transcriptome
RHOG	Factor4	-0.001571465900294756	Human transcriptome
RHOH	Factor4	1.256221296436009e-4	Human transcriptome
RHOQ	Factor4	1.5769636597746798e-4	Human transcriptome
RHOT1	Factor4	2.851543193660603e-4	Human transcriptome
RHOT2	Factor4	-0.1904740877478261	Human transcriptome
RHOV	Factor4	-7.158314648932152e-5	Human transcriptome
RHPN2	Factor4	3.909620925593908e-6	Human transcriptome
RIC1	Factor4	-8.448348341263261e-5	Human transcriptome
RIC8A	Factor4	-0.1855766201013361	Human transcriptome
RIC8B	Factor4	-7.532106287670632e-4	Human transcriptome
RICTOR	Factor4	-3.085978254121297e-4	Human transcriptome
RIDA	Factor4	9.324867468193313e-4	Human transcriptome
RIF1	Factor4	6.292289663531995e-4	Human transcriptome
RILPL1	Factor4	-7.238565147249954e-4	Human transcriptome
RILPL2	Factor4	-6.026128878426377e-4	Human transcriptome
RIMKLB	Factor4	2.838149702897194e-5	Human transcriptome
RIMS3	Factor4	-0.0029758342020794874	Human transcriptome
RIN1	Factor4	-0.09988582976194232	Human transcriptome
RIN2	Factor4	-0.005516369320023585	Human transcriptome
RIN3	Factor4	-0.15369258444687292	Human transcriptome
RING1	Factor4	-0.12397976762748121	Human transcriptome
RINT1	Factor4	6.504710871534744e-4	Human transcriptome
RIOK1	Factor4	-3.0373778303340124e-4	Human transcriptome
RIOK2	Factor4	4.149992698986515e-5	Human transcriptome
RIOK3	Factor4	0.01667022103037649	Human transcriptome
RIPK1	Factor4	-0.20870921291175953	Human transcriptome
RIPK2	Factor4	8.809613354761512e-5	Human transcriptome
RIPK4	Factor4	-1.1956017314998094e-5	Human transcriptome
RIT1	Factor4	0.002091260727227301	Human transcriptome
RITA1	Factor4	-0.08207089521557215	Human transcriptome
RLF	Factor4	0.0021084426186425468	Human transcriptome
RLIM	Factor4	6.810836525401795e-4	Human transcriptome
RMDN1	Factor4	-8.7335608821455e-4	Human transcriptome
RMDN3	Factor4	-0.10029084984870017	Human transcriptome
RMI1	Factor4	-1.5564372847678108e-4	Human transcriptome
RMI2	Factor4	-1.0345698780845395e-4	Human transcriptome
RMND1	Factor4	6.915964223280537e-5	Human transcriptome
RMND5A	Factor4	-4.163505157088069e-4	Human transcriptome
RMND5B	Factor4	-0.001821808893040322	Human transcriptome
RN7SKP80	Factor4	-3.239078079516713e-5	Human transcriptome
RN7SL1	Factor4	0.026397611249173766	Human transcriptome
RNASE7	Factor4	-2.337367668116e-5	Human transcriptome
RNASEH1	Factor4	-1.67076405257956e-4	Human transcriptome
RNASEH2B	Factor4	-4.372325836253378e-4	Human transcriptome
RNASEH2C	Factor4	-0.002459276360177758	Human transcriptome
RNASEL	Factor4	-8.446052353400982e-5	Human transcriptome
RNASET2	Factor4	-0.0010919483722018246	Human transcriptome
RND3	Factor4	-2.8629565468408866e-5	Human transcriptome
RNF10	Factor4	-0.021828895436681504	Human transcriptome
RNF103	Factor4	0.11525356055188968	Human transcriptome
RNF11	Factor4	4.135663026984395e-4	Human transcriptome
RNF111	Factor4	-0.08463768178422301	Human transcriptome
RNF113A	Factor4	-1.4293138344723412e-4	Human transcriptome
RNF114	Factor4	-0.29264983743504763	Human transcriptome
RNF115	Factor4	-2.0334134978926602e-4	Human transcriptome
RNF121	Factor4	-2.2359966985595843e-4	Human transcriptome
RNF123	Factor4	-0.12023182521631341	Human transcriptome
RNF125	Factor4	-1.0109227087871306e-4	Human transcriptome
RNF126	Factor4	-6.927614522681913e-4	Human transcriptome
RNF13	Factor4	0.0020397076293139837	Human transcriptome
RNF130	Factor4	-5.392401937523959e-4	Human transcriptome
RNF135	Factor4	2.821938129134868e-4	Human transcriptome
RNF138	Factor4	-2.3051824864342652e-4	Human transcriptome
RNF139	Factor4	-1.309570326870997e-4	Human transcriptome
RNF14	Factor4	0.07078622553177116	Human transcriptome
RNF141	Factor4	0.21156339229725504	Human transcriptome
RNF144A	Factor4	-3.1581074254154835e-4	Human transcriptome
RNF144B	Factor4	3.662168620354094e-4	Human transcriptome
RNF145	Factor4	-1.962635515719922e-4	Human transcriptome
RNF146	Factor4	-7.038138282426362e-6	Human transcriptome
RNF149	Factor4	1.505178602777187e-4	Human transcriptome
RNF152	Factor4	1.1403068491304677e-4	Human transcriptome
RNF166	Factor4	-5.039198269791437e-4	Human transcriptome
RNF167	Factor4	-0.17313930930440172	Human transcriptome
RNF168	Factor4	-0.1385343237433116	Human transcriptome
RNF169	Factor4	-6.2760154346748e-4	Human transcriptome
RNF170	Factor4	7.36428268205621e-4	Human transcriptome
RNF181	Factor4	-6.215974791398584e-4	Human transcriptome
RNF185	Factor4	9.16369025231522e-5	Human transcriptome
RNF187	Factor4	1.853387443031608e-4	Human transcriptome
RNF19A	Factor4	-0.010833328354863284	Human transcriptome
RNF19B	Factor4	-3.081398309845984e-4	Human transcriptome
RNF2	Factor4	4.3113175956733526e-4	Human transcriptome
RNF20	Factor4	7.635529124219503e-4	Human transcriptome
RNF207	Factor4	-0.0014609487715837265	Human transcriptome
RNF213	Factor4	-0.31733393921061853	Human transcriptome
RNF214	Factor4	-0.05611899664326391	Human transcriptome
RNF215	Factor4	-1.4255981027025928e-4	Human transcriptome
RNF216	Factor4	-0.17645059484138717	Human transcriptome
RNF216P1	Factor4	-1.1212799059171798e-4	Human transcriptome
RNF217	Factor4	0.004767521384365327	Human transcriptome
RNF219	Factor4	2.2584783728188266e-5	Human transcriptome
RNF220	Factor4	-0.16577336317917785	Human transcriptome
RNF24	Factor4	1.4493176314336622e-5	Human transcriptome
RNF25	Factor4	-0.04988502784967652	Human transcriptome
RNF26	Factor4	-0.1475553563144374	Human transcriptome
RNF34	Factor4	1.4214056399790611e-5	Human transcriptome
RNF38	Factor4	-5.345927159722442e-4	Human transcriptome
RNF39	Factor4	-1.2674752461425088e-4	Human transcriptome
RNF4	Factor4	-1.4855557713822835e-4	Human transcriptome
RNF40	Factor4	-0.36499988065644673	Human transcriptome
RNF41	Factor4	1.4073837291110082e-4	Human transcriptome
RNF44	Factor4	-0.0031757656183684932	Human transcriptome
RNF5	Factor4	-3.5003178381055874e-5	Human transcriptome
RNF6	Factor4	-1.6910524297506664e-5	Human transcriptome
RNF7	Factor4	-2.7263258594685016e-5	Human transcriptome
RNF8	Factor4	-0.0019575826816124547	Human transcriptome
RNFT1	Factor4	2.1065909997464134e-5	Human transcriptome
RNGTT	Factor4	1.0625638232713944e-4	Human transcriptome
RNH1	Factor4	-0.4438208492311541	Human transcriptome
RNMT	Factor4	-0.001497083168410096	Human transcriptome
RNPC3	Factor4	0.0011877676256436128	Human transcriptome
RNPEP	Factor4	-0.29926375806171196	Human transcriptome
RNPEPL1	Factor4	-0.2958179957596013	Human transcriptome
RNPS1	Factor4	-0.3196239425221764	Human transcriptome
ROBO1	Factor4	-0.003945185709591944	Human transcriptome
ROBO2	Factor4	6.61525808684776e-5	Human transcriptome
ROBO3	Factor4	-1.712542951542694e-4	Human transcriptome
ROCK1	Factor4	-1.9209171696076875e-4	Human transcriptome
ROCK2	Factor4	-0.25884391335767665	Human transcriptome
ROGDI	Factor4	3.758536756480556e-5	Human transcriptome
ROMO1	Factor4	-0.0013258099493646013	Human transcriptome
ROR1	Factor4	-0.0014216232601205953	Human transcriptome
ROR2	Factor4	-1.2176742859265171e-4	Human transcriptome
RORA	Factor4	7.818949420626135e-4	Human transcriptome
ROS1	Factor4	1.8999670704822317e-5	Human transcriptome
RP11-10C24.3	Factor4	9.283091388482128e-4	Human transcriptome
RP11-111M22.2	Factor4	-1.9012227781703382e-4	Human transcriptome
RP11-147L13.11	Factor4	-1.0171752157198783e-4	Human transcriptome
RP11-156P1.3	Factor4	-1.6191378258265595e-4	Human transcriptome
RP11-159D12.2	Factor4	3.2157303751878806e-4	Human transcriptome
RP11-159D12.8	Factor4	-2.388593883652205e-6	Human transcriptome
RP11-20D14.6	Factor4	2.5683059655696728e-5	Human transcriptome
RP11-242D8.1	Factor4	1.5166329808822959e-5	Human transcriptome
RP11-295P9.3	Factor4	-2.1222211498194974e-4	Human transcriptome
RP11-332M2.1	Factor4	-1.3321064446607649e-4	Human transcriptome
RP11-343H5.4	Factor4	2.3894121510903632e-5	Human transcriptome
RP11-352M15.2	Factor4	1.7751052973920494e-5	Human transcriptome
RP11-379H18.1	Factor4	-1.4609721108837964e-4	Human transcriptome
RP11-37B2.1	Factor4	-1.411459514653895e-5	Human transcriptome
RP11-382A20.3	Factor4	-3.1077776515046115e-4	Human transcriptome
RP11-418J17.1	Factor4	5.736035752711014e-4	Human transcriptome
RP11-421L21.3	Factor4	3.9236490725664055e-4	Human transcriptome
RP11-43F13.1	Factor4	-9.079685083384673e-4	Human transcriptome
RP11-463O12.5	Factor4	-7.482269906537607e-4	Human transcriptome
RP11-475C16.1	Factor4	6.030220724271391e-6	Human transcriptome
RP11-488L18.4	Factor4	-0.08659825143160466	Human transcriptome
RP11-522B15.3	Factor4	-9.744641233126958e-5	Human transcriptome
RP11-54H7.4	Factor4	-4.61741057027354e-4	Human transcriptome
RP11-574K11.24	Factor4	5.075905748186092e-4	Human transcriptome
RP11-66B24.4	Factor4	-4.909423564749518e-4	Human transcriptome
RP11-67L2.2	Factor4	0.10959805639753627	Human transcriptome
RP11-73M18.8	Factor4	-3.56998743509654e-5	Human transcriptome
RP11-750H9.5	Factor4	-3.173158901036976e-5	Human transcriptome
RP11-774O3.3	Factor4	-3.396200429239941e-5	Human transcriptome
RP11-800A3.4	Factor4	-4.885835910295595e-4	Human transcriptome
RP11-864N7.2	Factor4	2.232319247792097e-5	Human transcriptome
RP11-890B15.3	Factor4	8.636179389830556e-6	Human transcriptome
RP11-894P9.1	Factor4	-2.9679922958582017e-5	Human transcriptome
RP2	Factor4	6.917879969294912e-4	Human transcriptome
RP3-394A18.1	Factor4	-5.290048946840779e-5	Human transcriptome
RP4-591C20.9	Factor4	-0.052472734740975725	Human transcriptome
RP4-758J18.2	Factor4	-0.05416206785032356	Human transcriptome
RP4-765C7.2	Factor4	-0.001786364270362202	Human transcriptome
RP4-773N10.4	Factor4	-1.0474625735118813e-4	Human transcriptome
RP9	Factor4	-1.6067577023655717e-4	Human transcriptome
RPA1	Factor4	-0.23647300792533646	Human transcriptome
RPA2	Factor4	-1.3281606407945977e-4	Human transcriptome
RPA3	Factor4	-6.871790250562043e-4	Human transcriptome
RPAIN	Factor4	-1.893904227693035e-5	Human transcriptome
RPAP1	Factor4	-0.13383377280854938	Human transcriptome
RPAP2	Factor4	-1.3029797793137838e-4	Human transcriptome
RPAP3	Factor4	-6.97390053361338e-5	Human transcriptome
RPARP-AS1	Factor4	-6.011776628461438e-5	Human transcriptome
RPE	Factor4	-2.7874135093276364e-4	Human transcriptome
RPF1	Factor4	-3.203525985965395e-4	Human transcriptome
RPF2	Factor4	-2.5900444283059984e-5	Human transcriptome
RPGR	Factor4	-6.8345018068523e-5	Human transcriptome
RPGRIP1L	Factor4	-1.9269067208172978e-5	Human transcriptome
RPIA	Factor4	-0.0018028328139909817	Human transcriptome
RPL10	Factor4	-0.10964439714436013	Human transcriptome
RPL10A	Factor4	-0.05967008373867967	Human transcriptome
RPL11	Factor4	-0.06217197929858976	Human transcriptome
RPL12	Factor4	-0.02281409672576061	Human transcriptome
RPL13	Factor4	-0.2587074120296474	Human transcriptome
RPL13A	Factor4	-0.023029094671742505	Human transcriptome
RPL13AP5	Factor4	1.0144970077978695e-4	Human transcriptome
RPL13P12	Factor4	0.006279119307612872	Human transcriptome
RPL14	Factor4	-0.007488630916202258	Human transcriptome
RPL15	Factor4	0.019295717407464556	Human transcriptome
RPL17	Factor4	-0.003124800884847133	Human transcriptome
RPL18	Factor4	-0.44694235284360534	Human transcriptome
RPL18A	Factor4	-0.02626586116234054	Human transcriptome
RPL18AP3	Factor4	-1.263014378869789e-4	Human transcriptome
RPL19	Factor4	-0.457762063646419	Human transcriptome
RPL21	Factor4	-2.451693059717193e-4	Human transcriptome
RPL22	Factor4	-3.330244744766881e-5	Human transcriptome
RPL22L1	Factor4	-0.001855726998838172	Human transcriptome
RPL23	Factor4	-0.08198047702674321	Human transcriptome
RPL23A	Factor4	1.0161714280270528e-4	Human transcriptome
RPL23AP82	Factor4	6.543923772607894e-5	Human transcriptome
RPL24	Factor4	-0.026492849951866904	Human transcriptome
